id,name,code,supplier_code,sale_price,total_base_price,total_sale_price,vat,currency,quantity,brand,category,category_id,category_path,model,url,image,variant1,variant2,subproduct_code,subproduct_id,personalization_id
22606,Kukla Frozen YF1138 ,T22606,036985,10.5,10.5,10.5,0,TL,12,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-frozen-yf1138,https://www.supertoys.az/kukla-frozen-yf1138-barbie-dolls-26931-22-O.jpg,,,,0,
22605,Maşa və Ayı 3073A ,T22605,036991,15,15,15,0,TL,0,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,masa-ve-ayi-3073a,https://www.supertoys.az/masa-ve-ayi-3073a-kuklalar-26930-22-O.jpg,,,,0,
22604,Kukla Bəbə (329-35) ,T22604,037002,9,9,9,0,TL,7,,Körpə gəlinciklər,235,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-bebe-329-35,https://www.supertoys.az/kukla-bebe-329-35-korp-glinciklr-26929-22-O.jpg,,,,0,
22603,Kukla Sunny (329-47),T22603,037003,4,4,4,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-sunny-329-47,https://www.supertoys.az/kukla-sunny-329-47-barbie-dolls-26928-22-O.jpg,,,,0,
22602,Barbie Kukla XY65B,T22602,037005,10,10,10,0,TL,10,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,barbie-kukla-xy65b,https://www.supertoys.az/barbie-kukla-xy65b-barbie-dolls-26927-22-O.jpg,,,,0,
22600,Barbie Kukla ML-381B4,T22600,037007,7,7,7,0,TL,2,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,barbie-kukla-ml-381b4,https://www.supertoys.az/barbie-kukla-ml-381b4-barbie-dolls-28301-22-O.jpg,,,,0,
22599,Kukla BL-108A2,T22599,037008,9.5,9.5,9.5,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-bl-108a2,https://www.supertoys.az/kukla-bl-108a2-barbie-dolls-26924-22-O.jpg,,,,0,
22598,Kukla Moana DX016A ,T22598,037009,15,15,15,0,TL,5,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-moana-dx016a,https://www.supertoys.az/kukla-moana-dx016a-barbie-dolls-26923-22-O.jpg,,,,0,
22597,Kukla Su Pərisi DX011,T22597,037010,15,15,15,0,TL,7,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-su-perisi-dx011,https://www.supertoys.az/kukla-su-perisi-dx011-barbie-dolls-26921-22-O.jpg,,,,0,
22596,Barbie Kukla ML-365A,T22596,037011,20,20,20,0,TL,9,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,barbie-kukla-ml-365a,https://www.supertoys.az/barbie-kukla-ml-365a-barbie-dolls-26920-22-O.jpg,,,,0,
22595,Kukla Barbie ML-038A,T22595,037012,35,35,35,0,TL,8,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-barbie-ml-038a,https://www.supertoys.az/kukla-barbie-ml-038a-barbie-dolls-26919-22-O.jpg,,,,0,
22594,Kukla Moana DX014 ,T22594,037013,29,29,29,0,TL,8,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-moana-dx014,https://www.supertoys.az/kukla-moana-dx014-barbie-dolls-26918-22-O.jpg,,,,0,
22593,Barbie Kukla ML-353A ,T22593,037014,29,29,29,0,TL,11,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,barbie-kukla-ml-353a,https://www.supertoys.az/barbie-kukla-ml-353a-barbie-dolls-26915-22-O.jpg,,,,0,
22592,Maşın Pultlu (451-1),T22592,037026,89,89,89,0,TL,22,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-pultlu-451-1,https://www.supertoys.az/masin-pultlu-451-1-pultlu-masinlar-26914-22-O.jpg,,,,0,
22591,Barbie Kukla (329-55) ,T22591,037030,10.5,10.5,10.5,0,TL,0,,Kukla dəst,233,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,barbie-kukla-329-55,https://www.supertoys.az/barbie-kukla-329-55-kukla-dst-26913-22-O.jpg,,,,0,
22590,Barbie Kukla (329-58),T22590,037031,8,8,8,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,barbie-kukla-329-58,https://www.supertoys.az/barbie-kukla-329-58-barbie-dolls-26912-22-O.jpg,,,,0,
22587,Kukla Barbie 5816C,T22587,037099,8,8,8,0,TL,3,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-barbie-5816c,https://www.supertoys.az/kukla-barbie-5816c-barbie-dolls-26909-22-O.jpg,,,,0,
22584,Dəmir Maşın (420-5) ,T22584,036932,29,29,29,0,TL,3,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-420-5,https://www.supertoys.az/demir-masin-420-5-dmir-masinlar-26903-22-O.jpg,,,,0,
22583,Dəmir Maşın McQueen 8888,T22583,036940,6.5,6.5,6.5,0,TL,3,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-mcqueen-8888,https://www.supertoys.az/demir-masin-mcqueen-8888-dmir-masinlar-26902-22-O.jpg,,,,0,
22582,Dəmir Tesla Tır (353-22) ,T22582,036948,25,25,25,0,TL,38,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-tesla-tir-353-22,https://www.supertoys.az/demir-tesla-tir-353-22-dmir-masinlar-26901-22-O.jpg,,,,0,
22581,Kukla Barbie RX681A-1 ,T22581,036956,18,18,18,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-barbie-rx681a-1,https://www.supertoys.az/kukla-barbie-rx681a-1-barbie-dolls-26900-22-O.jpg,,,,0,
22580,Kukla Bəbə (329-37) ,T22580,036957,12,12,12,0,TL,0,,Körpə gəlinciklər,235,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-bebe-329-37,https://www.supertoys.az/kukla-bebe-329-37-korp-glinciklr-26898-22-O.jpg,,,,0,
22579,Lego Maşın Monster Z-1 58039,T22579,037034,29,29,29,0,TL,13,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-masin-monster-z-1-58039,https://www.supertoys.az/lego-masin-monster-z-1-58039-legolar-26897-22-O.jpg,,,,0,
22578,Cocomelon HY8823,T22578,037004,12,12,12,0,TL,0,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,cocomelon-hy8823,https://www.supertoys.az/cocomelon-hy8823-qhrmanlar-26896-22-O.jpg,,,,0,
22563,Dəmir Maşın Kia-BU,T22563,034899,12,15,12,0,TL,62,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-kia-bu,https://www.supertoys.az/demir-masin-kia-bu-dmir-masinlar-26881-22-O.jpg,,,,0,
22562,Dəmir Maşın İnfiniti-12MAT-BK,T22562,034898,12,15,12,0,TL,32,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-infiniti-12mat-bk,https://www.supertoys.az/demir-masin-infiniti-12mat-bk-dmir-masinlar-26880-22-O.jpg,,,,0,
22561,Dəmir Maşın X-TRAIL-BK,T22561,034896,12,15,12,0,TL,72,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-x-trail-bk,https://www.supertoys.az/demir-masin-x-trail-bk-dmir-masinlar-26879-22-O.jpg,,,,0,
22560,Dəmir Maşın Optima-12-SR,T22560,034895,12,15,12,0,TL,58,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-optima-12-sr,https://www.supertoys.az/demir-masin-optima-12-sr-dmir-masinlar-26878-22-O.jpg,,,,0,
22559,Dəmir Maşın Honda-WT,T22559,034894,12,15,12,0,TL,57,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-honda-wt,https://www.supertoys.az/demir-masin-honda-wt-dmir-masinlar-26877-22-O.jpg,,,,0,
22558,Dəmir Maşın Volvo-12FIL-BU,T22558,034893,12,15,12,0,TL,40,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-volvo-12fil-bu,https://www.supertoys.az/demir-masin-volvo-12fil-bu-dmir-masinlar-26876-22-O.jpg,,,,0,
22557,Dəmir Maşın Renault-BK,T22557,034892,12,15,12,0,TL,58,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-renault-bk,https://www.supertoys.az/demir-masin-renault-bk-dmir-masinlar-26875-22-O.jpg,,,,0,
22556,Dəmir Maşın Skoda-SL,T22556,034891,12,15,12,0,TL,77,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-skoda-sl,https://www.supertoys.az/demir-masin-skoda-sl-dmir-masinlar-26874-22-O.jpg,,,,0,
22555,Dəmir Maşın Stinger-12-RD,T22555,034890,12,15,12,0,TL,59,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-stinger-12-rd,https://www.supertoys.az/demir-masin-stinger-12-rd-dmir-masinlar-26873-22-O.jpg,,,,0,
22554,Dəmir Maşın Nissan SB-17-75,T22554,034889,12,15,12,0,TL,68,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-nissan-sb-17-75,https://www.supertoys.az/demir-masin-nissan-sb-17-75-dmir-masinlar-26872-22-O.jpg,,,,0,
22553,Dəmir Maşın Polis SB-18-22-LP,T22553,034887,12,15,12,0,TL,17,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-polis-sb-18-22-lp,https://www.supertoys.az/demir-masin-polis-sb-18-22-lp-dmir-masinlar-26871-22-O.jpg,,,,0,
22552,Dəmir Maşın Escalade-SL,T22552,034886,12,15,12,0,TL,41,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-escalade-sl,https://www.supertoys.az/demir-masin-escalade-sl-dmir-masinlar-26870-22-O.jpg,,,,0,
22551,Dəmir Maşın Santafe 2-12-SR,T22551,034883,12,15,12,0,TL,43,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-santafe-2-12-sr,https://www.supertoys.az/demir-masin-santafe-2-12-sr-dmir-masinlar-26869-22-O.jpg,,,,0,
22550,Dəmir Maşın Sorento SB-17-75,T22550,034880,12,15,12,0,TL,28,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-sorento-sb-17-75,https://www.supertoys.az/demir-masin-sorento-sb-17-75-dmir-masinlar-26868-22-O.jpg,,,,0,
22549,Dəmir Maşın Samara 2114-12-GY,T22549,034879,12,15,12,0,TL,44,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-samara-2114-12-gy,https://www.supertoys.az/demir-masin-samara-2114-12-gy-dmir-masinlar-26867-22-O.jpg,,,,0,
22548,Dəmir Maşın Volqa-2401,T22548,034878,12,15,12,0,TL,1,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-volqa-2401,https://www.supertoys.az/demir-masin-volqa-2401-dmir-masinlar-26866-22-O.jpg,,,,0,
22547,Dəmir Maşın Lada 2171 ,T22547,034877,12,15,12,0,TL,74,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-lada-2171,https://www.supertoys.az/demir-masin-lada-2171-dmir-masinlar-26865-22-O.jpg,,,,0,
22546,Dəmir Maşın Lada-2108-12,T22546,034876,12,15,12,0,TL,27,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-lada-2108-12,https://www.supertoys.az/demir-masin-lada-2108-12-dmir-masinlar-26864-22-O.jpg,,,,0,
22545,Dəmir Maşın Volqa 2402-12-BK,T22545,034875,12,15,12,0,TL,24,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-volqa-2402-12-bk,https://www.supertoys.az/demir-masin-volqa-2402-12-bk-dmir-masinlar-26863-22-O.jpg,,,,0,
22544,Dəmir Maşın Lada SB-18-22,T22544,034874,12,15,12,0,TL,79,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-lada-sb-18-22,https://www.supertoys.az/demir-masin-lada-sb-18-22-dmir-masinlar-26862-22-O.jpg,,,,0,
22543,Dəmir Maşın Hyundai-12-RD,T22543,034873,12,15,12,0,TL,67,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-hyundai-12-rd-174523208922543,https://www.supertoys.az/demir-masin-hyundai-12-rd-174523208922543-dmir-masinlar-26861-22-O.jpg,,,,0,
22542,Dəmir Maşın Kia Rio-12-BU,T22542,034872,12,15,12,0,TL,44,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-kia-rio-12-bu,https://www.supertoys.az/demir-masin-kia-rio-12-bu-dmir-masinlar-26860-22-O.jpg,,,,0,
22541,Dəmir Maşın Toyota-12-GY,T22541,034885,12,15,12,0,TL,10,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-toyota-12-gy,https://www.supertoys.az/demir-masin-toyota-12-gy-dmir-masinlar-26858-22-O.jpg,,,,0,
22540,Dəmir Maşın Hyundai-12-RD,T22540,034863,12,15,12,0,TL,71,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-hyundai-12-rd,https://www.supertoys.az/demir-masin-hyundai-12-rd-dmir-masinlar-26857-22-O.jpg,,,,0,
22539,Dəmir Maşın Lada-BU,T22539,034867,12,15,12,0,TL,95,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-lada-bu,https://www.supertoys.az/demir-masin-lada-bu-dmir-masinlar-26855-22-O.jpg,,,,0,
22538,Dəmir Maşın Ford SB-17,T22538,034865,12,15,12,0,TL,79,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-ford-sb-17,https://www.supertoys.az/demir-masin-ford-sb-17-dmir-masinlar-26854-22-O.jpg,,,,0,
22537,Dəmir Maşın Nissan-BU,T22537,034864,12,15,12,0,TL,87,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-nissan-bu,https://www.supertoys.az/demir-masin-nissan-bu-dmir-masinlar-26853-22-O.jpg,,,,0,
22536,Dəmir Maşın Kia-RD,T22536,034869,12,15,12,0,TL,61,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-kia-rd,https://www.supertoys.az/demir-masin-kia-rd-dmir-masinlar-26852-22-O.jpg,,,,0,
22535,Dəmir Maşln Ford-GY,T22535,034866,12,15,12,0,TL,26,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masln-ford-gy,https://www.supertoys.az/demir-masln-ford-gy-dmir-masinlar-26851-22-O.jpg,,,,0,
22534,Dəmir Maşın Mitsubishi-BU,T22534,034868,12,15,12,0,TL,53,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-mitsubishi-bu,https://www.supertoys.az/demir-masin-mitsubishi-bu-dmir-masinlar-26850-22-O.jpg,,,,0,
22533,Dəmir Maşın Toyota-WH,T22533,034900,12,15,12,0,TL,79,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-toyota-wh,https://www.supertoys.az/demir-masin-toyota-wh-dmir-masinlar-26849-22-O.jpg,,,,0,
22532,Dəmir Maşın 2401-12-GY,T22532,034871,12,15,12,0,TL,17,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-2401-12-gy,https://www.supertoys.az/demir-masin-2401-12-gy-dmir-masinlar-26859-22-O.jpg,,,,0,
22531,Rəng Dəyişən Kukla 97-21,T22531,031481,12,12,12,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,reng-deyisen-kukla-97-21,https://www.supertoys.az/reng-deyisen-kukla-97-21-barbie-dolls-26847-22-O.jpg,,,,0,
22529,Kukla Barbie 165-10/630,T22529,033874,11,11,11,0,TL,1,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-barbie-165-10/630,https://www.supertoys.az/kukla-barbie-165-10630-barbie-dolls-26844-22-O.jpg,,,,0,
22206,Dəmir Maşın (353-19) ,T22206,036947,55,55,55,0,TL,57,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-353-19,https://www.supertoys.az/demir-masin-353-19-dmir-masinlar-26771-22-O.jpg,,,,0,
22203,Dəmir Maşın Range Rover (353-23) ,T22203,036946,16,16,16,0,TL,6,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-range-rover-353-23,https://www.supertoys.az/demir-masin-range-rover-353-23-dmir-masinlar-26768-22-O.jpg,,,,0,
22194,Marvel Oyuncaq Fiqur 255B ,T22194,036481,4.5,4.5,4.5,0,TL,9,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,marvel-oyuncaq-fiqur-255b,https://www.supertoys.az/marvel-oyuncaq-fiqur-255b-qhrmanlar-26748-22-O.jpg,,,,0,
22193,Silah AK-47 AH100 ,T22193,036484,9,9,9,0,TL,8,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,silah-ak-47-ah100,https://www.supertoys.az/silah-ak-47-ah100-tapanca-26747-22-O.jpg,,,,0,
22192,Kukla (147-12/13) ,T22192,036500,15,19,15,0,TL,10,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-147-12/13,https://www.supertoys.az/kukla-147-1213-barbie-dolls-26746-22-O.jpg,,,,0,
22190,Maşın Qaraj 92818 (305-2),T22190,036579,79,79,79,0,TL,14,,Qarajlar,247,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-qaraj-92818-305-2,https://www.supertoys.az/masin-qaraj-92818-305-2-qarajlar-26744-22-O.jpg,,,,0,
22188,Pultlu Maşın Lamborghini 2270,T22188,036607,75,75,75,0,TL,2,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-lamborghini-2270,https://www.supertoys.az/pultlu-masin-lamborghini-2270-pultlu-masinlar-26742-22-O.jpg,,,,0,
22187,Pultlu Maşın Off-Road 323-12,T22187,036613,16,16,16,0,TL,0,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-off-road-323-12,https://www.supertoys.az/pultlu-masin-off-road-323-12-pultlu-masinlar-26741-22-O.jpg,,,,0,
22186,Pultlu Maşın Gentra 2058,T22186,036614,10,12,10,0,TL,0,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-gentra-2058,https://www.supertoys.az/pultlu-masin-gentra-2058-pultlu-masinlar-26740-22-O.jpg,,,,0,
22185,Pultlu Maşın (370-24),T22185,036616,7.5,7.5,7.5,0,TL,11,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-370-24,https://www.supertoys.az/pultlu-masin-370-24-pultlu-masinlar-26739-22-O.jpg,,,,0,
22184,Pultlu Maşın Off-Road 188-13,T22184,036698,10,10,10,0,TL,0,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-off-road-188-13,https://www.supertoys.az/pultlu-masin-off-road-188-13-pultlu-masinlar-26738-22-O.jpg,,,,0,
22183,Pultlu Maşın - Tesla 870-30B,T22183,036699,16,16,16,0,TL,0,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-tesla-870-30b,https://www.supertoys.az/pultlu-masin-tesla-870-30b-pultlu-masinlar-26737-22-O.jpg,,,,0,
22182,Su Atan Avtomat (398-18) ,T22182,036725,7,7,7,0,TL,10,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,su-atan-avtomat-398-18,https://www.supertoys.az/su-atan-avtomat-398-18-avtomat-26736-22-O.jpg,,,,0,
21814,Kukla Defa 8512 ,T21814,033923,8.5,8.5,8.5,0,TL,1,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-defa-8512,https://www.supertoys.az/kukla-defa-8512-barbie-dolls-26711-21-O.jpg,,,,0,
21813,Avtomat Fast (304-1003) ,T21813,033494,16,16,16,0,TL,1,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,avtomat-fast-304-1003,https://www.supertoys.az/avtomat-fast-304-1003-avtomat-26710-21-O.jpg,,,,0,
21812,LOL Sürpriz 97-18,T21812,031476,16,16,16,0,TL,1,,LOL,236,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,lol-surpriz-97-18,https://www.supertoys.az/lol-surpriz-97-18-lol-26709-21-O.jpg,,,,0,
21811,Avtomat Fast (304-1002) ,T21811,033493,16,16,16,0,TL,3,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,avtomat-fast-304-1002,https://www.supertoys.az/avtomat-fast-304-1002-avtomat-26708-21-O.jpg,,,,0,
21809,Puzzle Transformers (194-18) ,T21809,032643,15,15,15,0,TL,79,,Karton pazllar,255,Supertoys > Kataloq > Oyuncaqlar > Pazllar >,,puzzle-transformers-194-18,https://www.supertoys.az/puzzle-transformers-194-18-karton-pazllar-26706-21-O.jpg,,,,0,
21808,Hot Wheels HLH72,T21808,032577,15,15,15,0,TL,19,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,hot-wheels-hlh72,https://www.supertoys.az/hot-wheels-hlh72-sad-masinlar-26704-21-O.jpg,,,,0,
21806,Maşın Dəmir NISSAN 16-7,T21806,032706,14,14,14,0,TL,36,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-demir-nissan-16-7,https://www.supertoys.az/masin-demir-nissan-16-7-dmir-masinlar-26702-21-O.jpg,,,,0,
21805,Elektron Kitab BY806E,T21805,034992,13.5,13.5,13.5,0,TL,2,,Məktəbəqədər,272,Supertoys > Kataloq > Oyuncaqlar > Öyrədici Oyucaqlar >,,elektron-kitab-by806e,https://www.supertoys.az/elektron-kitab-by806e-mktbqdr-26701-21-O.jpg,,,,0,
21804,Maşın Polis Səsli 116-79 HJ828,T21804,031295,13,13,13,0,TL,19,,Səsli-İşıqlı Oyuncaqlar,301,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,masin-polis-sesli-116-79-hj828,https://www.supertoys.az/masin-polis-sesli-116-79-hj828-ssli-isiqli-oyuncaqlar-26700-21-O.jpg,,,,0,
21802,Puzzle Disney (194-7),T21802,032640,13,13,13,0,TL,25,,Karton pazllar,255,Supertoys > Kataloq > Oyuncaqlar > Pazllar >,,puzzle-disney-194-7,https://www.supertoys.az/puzzle-disney-194-7-karton-pazllar-26698-21-O.jpg,,,,0,
21800,Puzzle Paw Patrol (194-9) ,T21800,032638,13,13,13,0,TL,50,,Karton pazllar,255,Supertoys > Kataloq > Oyuncaqlar > Pazllar >,,puzzle-paw-patrol-194-9,https://www.supertoys.az/puzzle-paw-patrol-194-9-karton-pazllar-26696-21-O.jpg,,,,0,
21799,Robot (355-22),T21799,036706,10,11,10,0,TL,45,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,robot-355-22,https://www.supertoys.az/robot-355-22-robotlar-26695-21-O.jpg,,,,0,
21798,Transformers (355-16),T21798,036704,17,17,17,0,TL,17,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,transformers-355-16,https://www.supertoys.az/transformers-355-16-qhrmanlar-26694-21-O.jpg,,,,0,
21796,Tapanca Fast BH132,T21796,033120,13,13.5,13,0,TL,1,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,tapanca-fast-bh132,https://www.supertoys.az/tapanca-fast-bh132-tapanca-26692-21-O.jpg,,,,0,
21795,Kukla - Su Pərisi (355-28) ,T21795,036688,3,3,3,0,TL,0,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-su-perisi-355-28,https://www.supertoys.az/kukla-su-perisi-355-28-kuklalar-26691-21-O.jpg,,,,0,
21794,Maşın Pultlu Camaro 666-44,T21794,033054,13,14,13,0,TL,62,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-pultlu-camaro-666-44,https://www.supertoys.az/masin-pultlu-camaro-666-44-pultlu-masinlar-26690-21-O.jpg,,,,0,
21790,Dəmir Maşın BMW M5 5ER12-BU,T21790,034882,12,15,12,0,TL,10,,Dekorativ,208,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-bmw-m5-5er12-bu,https://www.supertoys.az/demir-masin-bmw-m5-5er12-bu-dekorativ-26685-21-O.jpg,,,,0,
21788,Wolverine (266-9),T21788,034788,26,26,26,0,TL,19,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,wolverine-266-9,https://www.supertoys.az/wolverine-266-9-qhrmanlar-26683-21-O.jpg,,,,0,
21787,King Kong 59-1 ,T21787,033696,26,26,26,0,TL,7,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,king-kong-59-1,https://www.supertoys.az/king-kong-59-1-qhrmanlar-26682-21-O.jpg,,,,0,
21786,Qatar (355-27) ,T21786,036667,11,11,11,0,TL,14,,Qatarlar,248,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,qatar-355-27,https://www.supertoys.az/qatar-355-27-qatarlar-26680-21-O.jpg,,,,0,
